Hour;Envelope & Thermal bridges;Window & Solar;Local heating units;Local cooling units;AHU heat recovery;AHU cold recovery;AHU Heating;AHU Cooling;Roomtemp;Outside air dry-bulb temperature
2019-07-08 21:00;-11.87;-22.03;0;0;33.18;0;0;0;24.71;14.64
2019-07-08 22:00;-11.77;-29.41;0;0;38.27;0;0;0;24.63;14.44
2019-07-08 23:00;-12.21;-31.17;0;0;47.77;0;0;0;24.56;14.05
2019-07-09 00:00;-12.77;-32.87;0;0;62.74;0;0;0;24.5;13.44
2019-07-09 01:00;-13.43;-33.91;0;0;73.23;0;0;0;24.43;13.01
2019-07-09 02:00;-14.24;-33.81;0;0;73.61;0;0;0;24.38;12.99
2019-07-09 03:00;-15.08;-33.68;0;0;74.01;0;0;0;24.32;12.98
2019-07-09 04:00;-15.94;-33.31;0;0;74.26;0;0;0;24.27;12.96
2019-07-09 05:00;-16.89;-31.84;0;0;73.78;0;0;0;24.22;12.98
2019-07-09 06:00;-18.33;-23.33;0;0;66.5;0;0;0;24.19;13.28
2019-07-09 07:00;-20.11;-9.45;0;0;58.47;0;0;0;24.18;13.61
2019-07-09 08:00;-21.98;6.903;0;0;66.41;0;0;0;24.19;13.29
2019-07-09 09:00;-24.66;36.86;0;0;57.59;0;0;0;24.25;13.65
2019-07-09 10:00;-28.5;86.22;0;0;35.47;0;0;0;24.38;14.55
2019-07-09 11:00;-34.85;178.4;0;0;11.31;0.0123;0;0;24.64;15.54
2019-07-09 12:00;-44.91;340.6;0;-17.35;5.46E-04;0.003913;0;31.94;24.96;16.98
2019-07-09 13:00;-41.93;358.1;0;-67.09;0;0;0;60.64;25.01;17.95
2019-07-09 14:00;-32.79;242.2;0;-61.24;0;0;0;49.04;25;17.6
2019-07-09 15:00;-26.91;165.1;0;-47.73;0;0;0;28.42;25;16.96
2019-07-09 16:00;-23.7;130.7;0;-39.69;0;0;0;17.56;25;16.57
2019-07-09 17:00;-20.39;90.34;0;-26.55;0;0;0;16.51;25;16.5
2019-07-09 18:00;-17.34;51.77;0;-12.73;0;0;0;18.2;24.99;16.55
2019-07-09 19:00;-15.12;25.36;0;-2.811;0;0;0;16.95;24.97;16.54
2019-07-09 20:00;-12.93;1.759;0;-0.001877;0;0;0;6.832;24.9;16.22
2019-07-09 21:00;-11.01;-18.97;0;0;12.23;0;0;2.20E-06;24.8;15.5
2019-07-09 22:00;-10.33;-28.48;0;0;35.12;0;0;0;24.72;14.56
2019-07-09 23:00;-10.4;-31.74;0;0;53;0;0;0;24.64;13.83
2019-07-10 00:00;-10.83;-32.88;0;0;63.6;0;0;0;24.58;13.4
2019-07-10 01:00;-11.43;-33.43;0;0;70.75;0;0;0;24.51;13.11
2019-07-10 02:00;-12.21;-33.61;0;0;74.58;0;0;0;24.46;12.95
2019-07-10 03:00;-13.07;-33.66;0;0;76.95;0;0;0;24.4;12.86
2019-07-10 04:00;-13.98;-33.5;0;0;77.06;0;0;0;24.35;12.85
2019-07-10 05:00;-15.07;-31.37;0;0;77.93;0;0;0;24.3;12.81
2019-07-10 06:00;-16.81;-20.82;0;0;90.42;0;0;0;24.27;12.3
2019-07-10 07:00;-19.08;-2.142;0;0;85.93;0;0;0;24.28;12.49
2019-07-10 08:00;-21.73;23.41;0;0;67.04;0;0;0;24.32;13.26
2019-07-10 09:00;-24.55;55.42;0;0;48.06;0;0;0;24.39;14.04
2019-07-10 10:00;-28.42;107.2;0;0;33.57;0;0;0;24.54;14.63
2019-07-10 11:00;-32.7;170.7;0;-1.298;21.94;0;0;0;24.74;15.1
2019-07-10 12:00;-35.18;219.6;0;-8.659;7.355;0;0;0;24.93;15.7
2019-07-10 13:00;-33.96;219.7;0;-18.5;1.78;0;0;0;25;15.93
2019-07-10 14:00;-30.24;185;0;-28.19;5.278;0;0;0;25;15.78
2019-07-10 15:00;-27.39;159.3;0;-30.96;16.94;0;0;0;25;15.31
2019-07-10 16:00;-25.3;145.3;0;-34.42;14.05;0;0;0;25;15.43
2019-07-10 17:00;-22.91;125.4;0;-35.53;1.42;0;0;0;25;15.94
2019-07-10 18:00;-18.1;54.33;0;-16.25;4.497;0;3.04E-04;0;25;15.81
2019-07-10 19:00;-15.79;22.2;0;-3.038;8.652;0;3.66E-04;0;24.98;15.65
2019-07-10 20:00;-13.91;0.7115;0;-0.06198;13.46;0;3.75E-04;0;24.91;15.45
2019-07-10 21:00;-12.26;-19.12;0;0;28.61;0;4.03E-04;0;24.81;14.83
2019-07-10 22:00;-11.71;-28.51;0;0;46.39;0;4.36E-04;0;24.72;14.1
2019-07-10 23:00;-11.72;-33.23;0;0;65.63;0;4.72E-04;0;24.64;13.32
2019-07-11 00:00;-12.13;-35.3;0;0;86.42;0;5.10E-04;0;24.56;12.47
2019-07-11 01:00;-12.68;-37.79;0;0;110;0;5.54E-04;0;24.49;11.5
2019-07-11 02:00;-13.45;-39.2;0;0;124.4;0;5.81E-04;0;24.42;10.91
2019-07-11 03:00;-14.39;-39.4;0;0;128.8;0;5.89E-04;0;24.36;10.74
2019-07-11 04:00;-15.44;-39.8;0;0;134.9;0;6.01E-04;0;24.29;10.48
2019-07-11 05:00;-16.84;-35.91;0;0;133.4;0;5.98E-04;0;24.25;10.55
2019-07-11 06:00;-18.82;-24.16;0;0;118.3;0;5.70E-04;0;24.22;11.16
2019-07-11 07:00;-21.54;-0.8432;0;0;95.23;0;5.27E-04;0;24.24;12.11
2019-07-11 08:00;-24.61;30.58;0;0;68.46;0;4.77E-04;0;24.29;13.2
2019-07-11 09:00;-28.27;76.15;0;0;41.71;0;4.27E-04;0;24.4;14.3
2019-07-11 10:00;-35.45;184;0;0;40.68;0;4.25E-04;0;24.7;14.34
2019-07-11 11:00;-42.38;309.7;0;-21.49;16.93;0.1262;2.65E-04;5.078;24.97;15.52
2019-07-11 12:00;-43.85;405.2;0;-91.84;0;0;0;38.83;25.01;17.6
2019-07-11 13:00;-41.26;435.3;0;-142.9;0;0;0;62.87;25.01;18.58
2019-07-11 14:00;-35.47;392.4;0;-158.6;0;0;0;82.48;25;19.38
2019-07-11 15:00;-26.67;271.9;0;-133.3;0;0;0;86.03;25;19.53
2019-07-11 16:00;-20.49;193.1;0;-111.3;0;0;0;78.55;25;19.22
2019-07-11 17:00;-15.5;130.4;0;-89.05;0;0;0;73.06;25;19
2019-07-11 18:00;-11.24;72.62;0;-63.79;0;0;0;78.16;25;19.21
2019-07-11 19:00;-8.573;39.18;0;-43.58;0;0;0;79.04;25;19.24
2019-07-11 20:00;-6.628;13.5;0;-24.72;0;0;0;67.68;25;18.78
2019-07-11 21:00;-5.094;-11.93;0;-5.985;0;0;0;35.24;24.99;17.45
2019-07-11 22:00;-4.061;-25.74;0;-0.107;4.299;0;1.53E-04;6.006;24.94;16.07
2019-07-11 23:00;-3.768;-30.27;0;0;33.7;0;4.12E-04;0;24.87;14.62
2019-07-12 00:00;-4.007;-33.51;0;0;66.21;0;4.73E-04;0;24.79;13.29
2019-07-12 01:00;-4.477;-39.03;0;0;119.9;0;5.73E-04;0;24.71;11.1
2019-07-12 02:00;-5.206;-44.24;0;0;169.5;0;6.65E-04;0;24.63;9.071
2019-07-12 03:00;-6.351;-47.4;0;0;199.3;0;7.20E-04;0;24.55;7.851
2019-07-12 04:00;-8.009;-47.56;0;0;205.1;0;7.31E-04;0;24.48;7.616
2019-07-12 05:00;-10.19;-42.34;0;0;197.8;0;7.18E-04;0;24.43;7.914
2019-07-12 06:00;-13.03;-28.91;0;0;182.2;0;6.89E-04;0;24.4;8.551
2019-07-12 07:00;-17.08;1.371;0;0;157;0;6.42E-04;0;24.43;9.581
2019-07-12 08:00;-21.2;36.26;0;0;121;0;5.75E-04;0;24.5;11.06
2019-07-12 09:00;-25.04;71.25;0;0;81.77;0;5.02E-04;0;24.59;12.66
2019-07-12 10:00;-28.06;101.3;0;0;49.26;0;4.41E-04;0;24.7;13.99
2019-07-12 11:00;-30.34;126.5;0;0;53.43;0;4.49E-04;0;24.82;13.82
2019-07-12 12:00;-31.53;140.8;0;-0.001888;74.69;0;4.88E-04;0;24.92;12.95
2019-07-12 13:00;-30.58;130.7;0;-0.1353;93.84;0;5.24E-04;0;24.98;12.17
2019-07-12 14:00;-29.63;124.2;0;-4.512;105.8;0;5.46E-04;0;25;11.68
2019-07-12 15:00;-28.46;114.8;0;-8.313;114.1;0;5.62E-04;0;25;11.34
2019-07-12 16:00;-26.45;88.93;0;-4.426;121.9;0;5.76E-04;0;25;11.02
2019-07-12 17:00;-23.79;53.09;0;-1.625;129.5;0;5.90E-04;0;24.94;10.71
2019-07-12 18:00;-21.29;18.2;0;-0.09064;135.3;0;6.01E-04;0;24.86;10.47
2019-07-12 19:00;-20.15;-1.171;0;4.99E-04;135.9;0;6.02E-04;0;24.77;10.45
2019-07-12 20:00;-19.24;-19.3;0;0;135.1;0;6.01E-04;0;24.67;10.48
2019-07-12 21:00;-18.71;-33.69;0;0;131.7;0;5.95E-04;0;24.57;10.62
2019-07-12 22:00;-19.12;-37.47;0;0;122.6;0;5.78E-04;0;24.49;10.99
2019-07-12 23:00;-19.78;-38.48;0;0;120.7;0;5.74E-04;0;24.42;11.06
2019-07-13 00:00;-20.55;-38.43;0;0;122.2;0;5.77E-04;0;24.35;11
2019-07-13 01:00;-21.33;-38.21;0;0;122.3;0;5.77E-04;0;24.28;11
2019-07-13 02:00;-22.09;-38.09;0;0;123.1;0;5.79E-04;0;24.22;10.97
2019-07-13 03:00;-22.83;-38.1;0;0;124.8;0;5.82E-04;0;24.16;10.9
2019-07-13 04:00;-23.58;-37.82;0;0;125.3;0;5.83E-04;0;24.1;10.88
2019-07-13 05:00;-24.35;-36.55;0;0;123;0;5.78E-04;0;24.05;10.97
2019-07-13 06:00;-25.54;-29.02;0;0;122.3;0;5.77E-04;0;24.01;11
2019-07-13 07:00;-26.98;-17.56;0;0;123;0;5.78E-04;0;23.99;10.97
2019-07-13 08:00;-28.58;-2.551;0;0;125.6;0;5.83E-04;0;23.99;10.87
2019-07-13 09:00;-30.34;16.14;0;0;133.4;0;5.98E-04;0;24.01;10.55
2019-07-13 10:00;-32.34;39.83;0;0;136.9;0;6.04E-04;0;24.06;10.4
2019-07-13 11:00;-34.82;72.84;0;0;125.1;0;5.82E-04;0;24.15;10.89
2019-07-13 12:00;-37.96;120.8;0;0;105.8;0;5.46E-04;0;24.3;11.67
2019-07-13 13:00;-40.41;162.8;0;0;81.74;0;5.02E-04;0;24.47;12.66
2019-07-13 14:00;-40.57;175.3;0;0;53.4;0;4.49E-04;0;24.61;13.82
2019-07-13 15:00;-39.87;177.7;0;0;42.26;0;4.28E-04;0;24.72;14.27
2019-07-13 16:00;-37.69;161.6;0;0;37.23;0;4.19E-04;0;24.79;14.48
2019-07-13 17:00;-32.69;109;0;0;30.43;0;4.06E-04;0;24.76;14.76
2019-07-13 18:00;-27.7;55.57;0;0;34.13;0;4.13E-04;0;24.67;14.6
2019-07-13 19:00;-23.6;11.51;0;0;52.73;0;4.48E-04;0;24.56;13.84
2019-07-13 20:00;-21.51;-10.45;0;0;95.6;0;5.27E-04;0;24.46;12.09
2019-07-13 21:00;-20.15;-25.58;0;0;109.1;0;5.53E-04;0;24.36;11.54
2019-07-13 22:00;-19.37;-35.43;0;0;114.2;0;5.62E-04;0;24.27;11.33
2019-07-13 23:00;-19.37;-38.22;0;0;128.3;0;5.88E-04;0;24.19;10.75
2019-07-14 00:00;-19.65;-39.64;0;0;140.7;0;6.11E-04;0;24.12;10.25
2019-07-14 01:00;-20.08;-40.59;0;0;151.6;0;6.32E-04;0;24.05;9.802
2019-07-14 02:00;-20.68;-41.54;0;0;162.3;0;6.51E-04;0;23.98;9.366
2019-07-14 03:00;-21.38;-42.59;0;0;173.7;0;6.73E-04;0;23.92;8.898
2019-07-14 04:00;-22.13;-43.22;0;0;185.6;0;6.95E-04;0;23.86;8.414
2019-07-14 05:00;-23.13;-42.01;0;0;198.8;0;7.19E-04;0;23.8;7.871
2019-07-14 06:00;-25.13;-27.88;0;0;189;0;7.01E-04;0;23.78;8.271
2019-07-14 07:00;-27.81;-3.884;0;0;159.4;0;6.46E-04;0;23.8;9.486
2019-07-14 08:00;-30.52;23.54;0;0;115.8;0;5.65E-04;0;23.85;11.27
2019-07-14 09:00;-35.48;92.27;0;0;69.42;0;4.79E-04;0;24.02;13.16
2019-07-14 10:00;-41.72;186.3;0;0;25.84;0.09114;3.97E-04;0;24.29;14.95
2019-07-14 11:00;-46.51;262.9;0;0;2.506;0.1902;1.71E-04;7.319;24.6;16.12
2019-07-14 12:00;-50.9;356.8;0;-13.54;0;0;0;20.59;24.9;16.58
2019-07-14 13:00;-51.58;450.2;0;-75.15;0;0;0;30.88;25.01;16.8
2019-07-14 14:00;-46.5;451.8;0;-124.2;0;0;0;37.87;25.01;17.18
2019-07-14 15:00;-39.1;386.6;0;-134.1;0;0;0;40.73;25;17.57
2019-07-14 16:00;-31.41;300;0;-124.3;0;0;0;63.38;25;18.37
2019-07-14 17:00;-23.06;183.3;0;-93.67;0;0;0;99.63;25;19.42
2019-07-14 18:00;-15.82;81.54;0;-59.38;0;0;0;97.69;25;19.7
2019-07-14 19:00;-11.99;38.19;0;-33.4;0;0;0;82.37;25;19.38
2019-07-14 20:00;-9.43;13.08;0;-15.96;0;0;0;71.7;24.99;18.94
2019-07-14 21:00;-7.331;-10.33;0;-2.928;0;0;0;45.69;24.96;17.88
2019-07-14 22:00;-5.598;-25.26;0;0;3.74;0;1.19E-04;8.755;24.89;16.2
2019-07-14 23:00;-4.888;-31.01;0;0;41.34;0;4.26E-04;0;24.8;14.31
2019-07-15 00:00;-4.854;-35.14;0;0;81.57;0;5.01E-04;0;24.73;12.67
2019-07-15 01:00;-5.347;-38.28;0;0;112.5;0;5.59E-04;0;24.65;11.4
2019-07-15 02:00;-6.108;-40.81;0;0;138.5;0;6.07E-04;0;24.58;10.34
2019-07-15 03:00;-7.161;-42.57;0;0;157.8;0;6.43E-04;0;24.51;9.55
2019-07-15 04:00;-8.597;-42.96;0;0;163.5;0;6.54E-04;0;24.44;9.314
2019-07-15 05:00;-10.42;-39.79;0;0;166.9;0;6.60E-04;0;24.39;9.177
2019-07-15 06:00;-12.72;-30.94;0;0;164.3;0;6.55E-04;0;24.35;9.284
2019-07-15 07:00;-15.97;-8.826;0;0;141.3;0;6.12E-04;0;24.36;10.23
2019-07-15 08:00;-19.31;18.31;0;0;101.2;0;5.38E-04;0;24.4;11.86
2019-07-15 09:00;-23.84;68.41;0;0;52.08;0.08059;4.46E-04;0;24.51;13.87
2019-07-15 10:00;-32.9;196.6;0;-0.08286;7.831;0.2079;2.22E-04;5.832;24.8;15.86
2019-07-15 11:00;-40.87;351.6;0;-44.59;0;0;0;34.9;25.01;17
2019-07-15 12:00;-42.51;460.8;0;-130.2;0;0;0;43.91;25.01;17.2
2019-07-15 13:00;-41.52;524.8;0;-197.9;0;0;0;40.14;25.01;17.1
2019-07-15 14:00;-38.88;553.7;0;-247;0;0;0;31.12;25.01;16.96
2019-07-15 15:00;-29.4;441.2;0;-234.6;0;0;0;34.81;25;17.1
2019-07-15 16:00;-20.16;307.4;0;-200.4;0;0;0;38.86;25;17.23
2019-07-15 17:00;-12.65;182.1;0;-155.9;0;0;0;39.63;24.99;17.25
2019-07-15 18:00;-7.834;99.5;0;-117.7;0;0;0;30.67;24.99;16.97
2019-07-15 19:00;-4.624;45.23;0;-85.45;0;0;0;19.92;25;16.63
2019-07-15 20:00;-2.551;11.49;0;-57.91;0;0;0;9.45;25;16.32
2019-07-15 21:00;-1.063;-18.63;0;-31.81;7.89;0;0;0.5928;25;15.7
2019-07-15 22:00;-1.381;-29.57;0;-12.68;34.28;0;0;0;25;14.6
2019-07-15 23:00;-2.132;-34.22;0;-3.222;66.85;0;0;0;24.97;13.27
2019-07-16 00:00;-2.894;-37.91;0;-0.4101;103.9;0;0;0;24.91;11.75
2019-07-16 01:00;-3.804;-42.44;0;-0.006908;148.4;0;0;0;24.83;9.933
2019-07-16 02:00;-4.87;-46.49;0;0;188.2;0;0;0;24.75;8.304
2019-07-16 03:00;-6.264;-49.4;0;0;217.4;0;0;0;24.67;7.11
2019-07-16 04:00;-8.011;-51.42;0;0;239.2;0;0;0;24.59;6.218
2019-07-16 05:00;-10.3;-48.62;0;0;253.6;0;0;0;24.52;5.631
2019-07-16 06:00;-13.21;-38.55;0;0;253.2;0;0;0;24.47;5.646
2019-07-16 07:00;-17.82;-6.344;0;0;204.9;0;0;0;24.48;7.622
2019-07-16 08:00;-22.87;36.44;0;0;132.9;0;0;0;24.56;10.57
2019-07-16 09:00;-28.42;93.3;0;-0.02862;41.8;0.005494;0;0;24.7;14.29
2019-07-16 10:00;-35.1;178.1;0;-2.555;6.522;0.0389;0;0.5611;24.93;15.76
2019-07-16 11:00;-38.18;243.9;0;-37.92;0;0;0;4.918;25.01;16.2
2019-07-16 12:00;-38.74;292;0;-78.94;0;0;0;5.017;25.01;16.21
2019-07-16 13:00;-38.6;337.6;0;-117.9;0;0;0;7.866;25.01;16.33
2019-07-16 14:00;-36.51;361.8;0;-151.1;0;0;0;20.33;25;16.84
2019-07-16 15:00;-31.72;334.1;0;-164.7;0;0;0;42.46;25;17.67
2019-07-16 16:00;-25.57;263.7;0;-153.9;0;0;0;37.43;25;17.46
2019-07-16 17:00;-18.64;163.7;0;-120.7;0;0;0;19.38;25;16.74
2019-07-16 18:00;-12.29;67.65;0;-82.28;2.066;0;0;2.872;24.99;16.01
2019-07-16 19:00;-9.707;28.85;0;-54.74;16.22;0;0;0;25;15.34
2019-07-16 20:00;-8.02;0.5909;0;-30.61;29.56;0;0;0;25;14.79
2019-07-16 21:00;-7.077;-22.07;0;-10.29;37.3;0;0;0;24.99;14.48
2019-07-16 22:00;-7.047;-29.51;0;-2.522;39.63;0;0;0;24.96;14.38
2019-07-16 23:00;-7.431;-31.2;0;-0.06312;40.92;0;0;0;24.9;14.33
2019-07-17 00:00;-8.058;-31.35;0;0;43.61;0;0;0;24.84;14.22
2019-07-17 01:00;-8.778;-31.53;0;0;47.14;0;0;0;24.78;14.07
2019-07-17 02:00;-9.643;-31.41;0;0;47.68;0;0;0;24.72;14.05
2019-07-17 03:00;-10.63;-30.93;0;0;44.71;0;0;0;24.67;14.17
2019-07-17 04:00;-11.63;-30.42;0;0;42.44;0;0;0;24.61;14.27
2019-07-17 05:00;-12.65;-29.71;0;0;43.21;0;0;0;24.56;14.23
2019-07-17 06:00;-14.05;-23.95;0;0;49.18;0;0;0;24.52;13.99
2019-07-17 07:00;-15.79;-13.44;0;0;58.75;0;0;0;24.5;13.6
2019-07-17 08:00;-17.78;1.73;0;0;68.52;0;0;0;24.5;13.2
2019-07-17 09:00;-19.7;17.45;0;0;78.61;0;0;0;24.51;12.79
2019-07-17 10:00;-21.47;32.53;0;0;86.68;0;0;0;24.54;12.46
2019-07-17 11:00;-22.9;44.78;0;0;84.84;0;0;0;24.57;12.53
2019-07-17 12:00;-23.89;52.78;0;0;80.75;0;0;0;24.6;12.7
2019-07-17 13:00;-24.54;57.52;0;0;75.86;0;0;0;24.63;12.9
2019-07-17 14:00;-24.95;60.56;0;0;70.97;0;0;0;24.65;13.1
2019-07-17 15:00;-24.78;57;0;0;66.07;0;0;0;24.66;13.3
2019-07-17 16:00;-24.13;47.82;0;0;61.18;0;0;0;24.65;13.5
2019-07-17 17:00;-23.16;34.63;0;0;56.3;0;0;0;24.62;13.7
2019-07-17 18:00;-22.04;19.04;0;0;54.09;0;0;0;24.58;13.79
2019-07-17 19:00;-20.83;2.026;0;0;54.88;0;0;0;24.51;13.76
2019-07-17 20:00;-19.7;-15.01;0;0;60.3;0;0;0;24.43;13.54
2019-07-17 21:00;-19.13;-25.86;0;0;63.14;0;0;0;24.36;13.42
2019-07-17 22:00;-19.08;-31.07;0;0;63.58;0;0;0;24.29;13.4
2019-07-17 23:00;-19.41;-31.55;0;0;63.63;0;0;0;24.23;13.4
2019-07-18 00:00;-19.82;-31.42;0;0;63.63;0;0;0;24.17;13.4
2019-07-18 01:00;-20.24;-31.27;0;0;63.64;0;0;0;24.12;13.4
2019-07-18 02:00;-20.65;-31.23;0;0;64.67;0;0;0;24.07;13.36
2019-07-18 03:00;-21.07;-31.31;0;0;66.69;0;0;0;24.02;13.28
2019-07-18 04:00;-21.48;-31.21;0;0;67.84;0;0;0;23.98;13.23
2019-07-18 05:00;-21.93;-30.38;0;0;65.32;0;0;0;23.93;13.33
2019-07-18 06:00;-22.75;-24.59;0;0;68.07;0;0;0;23.9;13.22
2019-07-18 07:00;-23.95;-13.52;0;0;72.01;0;0;0;23.89;13.06
2019-07-18 08:00;-25.64;5.296;0;0;63.64;0;0;0;23.91;13.4
2019-07-18 09:00;-27.33;26.04;0;0;55.76;0;0;0;23.95;13.72
2019-07-18 10:00;-29.1;49.94;0;0;48.15;0;0;0;24.01;14.03
2019-07-18 11:00;-31.34;84.17;0;0;35.95;0;0;0;24.12;14.53
2019-07-18 12:00;-33.84;126.4;0;0;27.45;0;0;0;24.27;14.88
2019-07-18 13:00;-35.19;155.4;0;0;23.11;0;0;0;24.41;15.06
2019-07-18 14:00;-30.98;106.9;0;0;23.56;0;0;0;24.41;15.04
2019-07-18 15:00;-28.1;77.34;0;0;18.11;0;0;0;24.41;15.26
2019-07-18 16:00;-26.51;66.18;0;0;10.44;0;0;0;24.41;15.57
2019-07-18 17:00;-24.41;47.96;0;0;13.12;0;0;0;24.38;15.46
2019-07-18 18:00;-22.34;28.58;0;0;19.31;0;0;0;24.33;15.21
2019-07-18 19:00;-20.41;9.155;0;0;26.67;0;0;0;24.27;14.91
2019-07-18 20:00;-18.72;-9.317;0;0;31.85;0;0;0;24.2;14.7
2019-07-18 21:00;-17.65;-22.01;0;0;41.34;0;0;0;24.13;14.31
2019-07-18 22:00;-17.14;-29.36;0;0;54.1;0;0;0;24.06;13.79
2019-07-18 23:00;-17.22;-31.25;0;0;66.79;0;0;0;24;13.27
2019-07-19 00:00;-17.53;-31.29;0;0;68.45;0;0;0;23.95;13.2
2019-07-19 01:00;-17.93;-30.75;0;0;64.95;0;0;0;23.9;13.35
2019-07-19 02:00;-18.35;-31.12;0;0;69.58;0;0;0;23.85;13.16
2019-07-19 03:00;-18.83;-31.21;0;0;71.57;0;0;0;23.81;13.08
2019-07-19 04:00;-19.32;-31.3;0;0;74.24;0;0;0;23.77;12.97
2019-07-19 05:00;-19.84;-31.34;0;0;79.87;0;0;0;23.72;12.74
2019-07-19 06:00;-20.93;-24.12;0;0;82.72;0;0;0;23.7;12.62
2019-07-19 07:00;-22.72;-7.31;0;0;82.65;0;0;0;23.71;12.62
2019-07-19 08:00;-25.87;28.46;0;0;79.82;0;0;0;23.77;12.74
2019-07-19 09:00;-31.72;108.4;0;0;50.92;0;0;0;23.98;13.92
2019-07-19 10:00;-39.49;222;0;0;7.523;0.03401;0;8.965;24.3;15.91
2019-07-19 11:00;-46.83;344;0;-1.877;0;0;0;26.54;24.7;16.62
2019-07-19 12:00;-50.23;448.8;0;-43.11;0;0;0;31.13;24.97;16.73
2019-07-19 13:00;-48.26;513;0;-117.5;0;0;0;74.86;25.01;17.75
2019-07-19 14:00;-41.59;493.3;0;-160.6;0;0;0;96.98;25.01;18.33
2019-07-19 15:00;-32.92;405.7;0;-159.9;0;0;0;86.48;25;18.1
2019-07-19 16:00;-23.95;294.5;0;-139.4;0;0;0;62.15;25;17.52
2019-07-19 17:00;-15.36;171.7;0;-102.8;0;0;0;30.21;25;16.75
2019-07-19 18:00;-9.705;88.61;0;-69.22;0;0;0;35.64;25;16.92
2019-07-19 19:00;-6.047;36.13;0;-40.25;0;0;0;28.62;25;16.78
2019-07-19 20:00;-3.667;6.752;0;-18.13;5.298;0;2.29E-04;0.8747;25;15.8
2019-07-19 21:00;-1.897;-19.86;0;-2.321;22.01;0;3.90E-04;0;24.97;15.1
2019-07-19 22:00;-1.473;-29.93;0;0;43.25;0;4.30E-04;0;24.9;14.23
2019-07-19 23:00;-1.778;-33.54;0;0;66.94;0;4.74E-04;0;24.82;13.26
2019-07-20 00:00;-2.596;-34.69;0;0;78.3;0;4.95E-04;0;24.75;12.8
2019-07-20 01:00;-3.624;-35.56;0;0;88.31;0;5.14E-04;0;24.69;12.39
2019-07-20 02:00;-4.797;-37.17;0;0;105.1;0;5.45E-04;0;24.62;11.7
2019-07-20 03:00;-6.094;-39.06;0;0;124.6;0;5.81E-04;0;24.55;10.91
2019-07-20 04:00;-7.638;-39.67;0;0;134.4;0;5.99E-04;0;24.49;10.51
2019-07-20 05:00;-9.272;-40.11;0;0;157.7;0;6.43E-04;0;24.43;9.551
2019-07-20 06:00;-11.88;-27.94;0;0;162.3;0;6.51E-04;0;24.4;9.367
2019-07-20 07:00;-15.52;-1.482;0;0;139.6;0;6.09E-04;0;24.41;10.29
2019-07-20 08:00;-19.23;29.49;0;0;90.46;0;5.18E-04;0;24.47;12.3
2019-07-20 09:00;-24.64;90.14;0;0;37.25;0.09227;4.19E-04;0;24.61;14.48
2019-07-20 10:00;-32.14;188.2;0;-0.4272;1.15;0.0436;9.80E-05;12.08;24.85;16.27
2019-07-20 11:00;-35.9;260.8;0;-26.42;0;0;0;39.91;25.01;17.1
2019-07-20 12:00;-37.88;351;0;-88.58;0;0;0;59.1;25.01;17.8
2019-07-20 13:00;-38;430.3;0;-151.3;0;0;0;84.83;25.01;18.49
2019-07-20 14:00;-35.79;470.1;0;-200.2;0;0;0;105.5;25.01;19
2019-07-20 15:00;-30.02;435.6;0;-216.4;0;0;0;106.4;25;19.12
2019-07-20 16:00;-22.13;339.2;0;-198.3;0;0;0;108.8;25;19.18
2019-07-20 17:00;-13.69;215.7;0;-161.3;0;0;0;109.8;25;19.12
2019-07-20 18:00;-6.222;90.72;0;-112.5;0;0;0;103.9;24.99;18.81
2019-07-20 19:00;-2.709;33.75;0;-78.63;0;0;0;86.84;24.99;18.27
2019-07-20 20:00;-1.074;6.894;0;-52.46;0;0;0;58.35;25;17.49
2019-07-20 21:00;0.0871;-18.91;0;-28.4;1.211;0;0;13.85;25;16.28
2019-07-20 22:00;0.03805;-29.51;0;-9.369;22.62;0;0;0;25;15.08
2019-07-20 23:00;-0.5315;-32.86;0;-0.6897;53.85;0;0;0;24.97;13.8
2019-07-21 00:00;-1.127;-36.54;0;0;89.73;0;0;0;24.9;12.33
2019-07-21 01:00;-1.963;-40.1;0;0;124.5;0;0;0;24.83;10.91
2019-07-21 02:00;-3.17;-42.37;0;0;147.3;0;0;0;24.75;9.977
2019-07-21 03:00;-4.668;-43.57;0;0;160.8;0;0;0;24.68;9.426
2019-07-21 04:00;-6.341;-45.36;0;0;181.8;0;0;0;24.61;8.569
2019-07-21 05:00;-8.18;-46.7;0;0;202.7;0;0;0;24.54;7.714
2019-07-21 06:00;-10.19;-46.32;0;0;205.6;0;0;0;24.47;7.592
2019-07-21 07:00;-12.52;-41.69;0;0;180.3;0;0;0;24.42;8.63
2019-07-21 08:00;-16.07;-19.37;0;0;136.3;0;0;0;24.42;10.43
2019-07-21 09:00;-22.51;48.64;0;0;86.4;0;0;0;24.55;12.47
2019-07-21 10:00;-32.64;179.4;0;-2.834;34.63;0.06707;0;0;24.85;14.59
2019-07-21 11:00;-39.84;316.6;0;-48.78;0.7826;0.07272;0;27.75;25.01;16.77
2019-07-21 12:00;-41.07;397.9;0;-115.8;0;0;0;63.15;25.01;18.18
2019-07-21 13:00;-39.67;441.4;0;-168.3;0;0;0;69.77;25.01;18.52
2019-07-21 14:00;-36.13;447.4;0;-201.6;0;0;0;91.15;25;18.91
2019-07-21 15:00;-30.82;410.6;0;-211.4;0;0;0;97.77;25;18.9
2019-07-21 16:00;-24.02;333.7;0;-199.4;0;0;0;94.35;25;18.68
